CYCLE_NUMBER,DATA_MODE,DIRECTION,PLATFORM_NUMBER,POSITION_QC,PRES,PRES_ERROR,PRES_QC,PSAL,PSAL_ERROR,PSAL_QC,TEMP,TEMP_ERROR,TEMP_QC,TIME_QC,LATITUDE,LONGITUDE,TIME
153,D,A,2902775,1,145.4,2.4,1,34.85433,0.01,1,17.587,0.002,1,1,7.479,85.44,2023-02-28 05:31:30
153,D,A,2902775,1,155.3,2.4,1,34.90182,0.01013,1,16.689,0.002,1,1,7.479,85.44,2023-02-28 05:31:30
153,D,A,2902775,1,165.6,2.4,1,34.92288,0.01,1,15.582,0.002,1,1,7.479,85.44,2023-02-28 05:31:30
153,D,A,2902775,1,175.6,2.4,1,34.9459,0.01,1,14.877,0.002,1,1,7.479,85.44,2023-02-28 05:31:30
153,D,A,2902775,1,185.7,2.4,1,34.96639,0.01,1,14.53,0.002,1,1,7.479,85.44,2023-02-28 05:31:30
153,D,A,2902775,1,195.4,2.4,1,35.011,0.01,1,14.143,0.002,1,1,7.479,85.44,2023-02-28 05:31:30
153,D,A,2902775,1,212.9,2.4,1,35.01751,0.01,1,13.733,0.002,1,1,7.479,85.44,2023-02-28 05:31:30
153,D,A,2902775,1,238.3,2.4,1,35.03805,0.01,1,12.993,0.002,1,1,7.479,85.44,2023-02-28 05:31:30
153,D,A,2902775,1,262.8,2.4,1,35.06054,0.01,1,12.415,0.002,1,1,7.479,85.44,2023-02-28 05:31:30
153,D,A,2902775,1,289.1,2.4,1,35.07153,0.01,1,11.954,0.002,1,1,7.479,85.44,2023-02-28 05:31:30
153,D,A,2902775,1,312.6,2.4,1,35.07121,0.01,1,11.548,0.002,1,1,7.479,85.44,2023-02-28 05:31:30
153,D,A,2902775,1,338.0,2.4,1,35.06593,0.01,1,11.202,0.002,1,1,7.479,85.44,2023-02-28 05:31:30
153,D,A,2902775,1,363.0,2.4,1,35.06381,0.01,1,10.941,0.002,1,1,7.479,85.44,2023-02-28 05:31:30
153,D,A,2902775,1,387.6,2.4,1,35.06353,0.01,1,10.719,0.002,1,1,7.479,85.44,2023-02-28 05:31:30
153,D,A,2902775,1,412.6,2.4,1,35.0646,0.01,1,10.571,0.002,1,1,7.479,85.44,2023-02-28 05:31:30
153,D,A,2902775,1,437.9,2.4,1,35.06064,0.01,1,10.403,0.002,1,1,7.479,85.44,2023-02-28 05:31:30
153,D,A,2902775,1,463.3,2.4,1,35.05862,0.01,1,10.223,0.002,1,1,7.479,85.44,2023-02-28 05:31:30
153,D,A,2902775,1,488.2,2.4,1,35.05864,0.01,1,10.053,0.002,1,1,7.479,85.44,2023-02-28 05:31:30
71,A,A,2902837,1,3.1,,1,33.313,,1,27.974,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,7.8,,1,33.311,,1,27.979,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,12.6,,1,33.311,,1,27.981,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,18.1,,1,33.309,,1,27.967,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,22.8,,1,33.312,,1,27.965,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,27.6,,1,33.483,,1,27.824,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,31.8,,1,33.655,,1,27.937,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,37.1,,1,33.637,,1,27.8,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,42.3,,1,33.652,,1,27.714,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,47.3,,1,33.77,,1,27.826,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,52.5,,1,33.93,,1,27.911,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,57.6,,1,34.027,,1,27.859,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,62.5,,1,34.167,,1,27.722,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,66.6,,1,34.199,,1,27.647,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,70.9,,1,34.249,,1,27.274,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,75.3,,1,34.393,,1,27.294,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,79.6,,1,34.511,,1,27.26,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,84.8,,1,34.543,,1,26.391,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,90.6,,1,34.649,,1,26.109,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,100.3,,1,34.57,,1,25.033,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,105.1,,1,34.711,,1,24.931,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,112.3,,1,34.731,,1,23.333,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,116.7,,1,34.779,,1,22.851,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,121.5,,1,34.782,,1,22.394,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,126.2,,1,34.779,,1,21.626,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,131.1,,1,34.784,,1,21.255,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,136.1,,1,34.795,,1,20.814,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,140.8,,1,34.798,,1,20.689,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,145.9,,1,34.819,,1,20.085,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,150.6,,1,34.808,,1,19.508,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,155.2,,1,34.836,,1,18.801,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,160.4,,1,34.85,,1,18.385,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,165.3,,1,34.869,,1,18.144,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,170.3,,1,34.874,,1,17.844,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,177.9,,1,34.892,,1,17.426,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,182.8,,1,34.903,,1,16.938,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,187.3,,1,34.908,,1,16.638,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,192.2,,1,34.913,,1,16.183,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,197.4,,1,34.922,,1,15.862,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,200.7,,1,34.946,,1,15.301,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,201.9,,1,34.953,,1,15.149,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,211.9,,1,34.971,,1,14.644,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,221.9,,1,34.973,,1,14.159,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,231.5,,1,34.982,,1,13.704,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,241.4,,1,34.999,,1,13.221,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,251.4,,1,34.993,,1,12.953,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,261.0,,1,35.001,,1,12.789,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,271.1,,1,35.009,,1,12.614,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,281.2,,1,35.015,,1,12.466,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,291.5,,1,35.018,,1,12.139,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,301.3,,1,35.018,,1,11.944,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,311.2,,1,35.028,,1,11.8,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,321.5,,1,35.033,,1,11.628,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,331.3,,1,35.034,,1,11.533,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,340.9,,1,35.035,,1,11.405,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,351.1,,1,35.036,,1,11.284,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,361.2,,1,35.035,,1,11.219,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,370.8,,1,35.034,,1,11.153,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,380.9,,1,35.033,,1,11.032,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,391.3,,1,35.033,,1,10.936,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,401.2,,1,35.034,,1,10.825,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,414.0,,1,35.04,,1,10.72,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,423.5,,1,35.037,,1,10.642,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,433.4,,1,35.037,,1,10.6,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,443.5,,1,35.036,,1,10.547,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,453.6,,1,35.034,,1,10.419,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,463.4,,1,35.035,,1,10.364,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,473.5,,1,35.034,,1,10.278,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,483.5,,1,35.033,,1,10.236,,1,1,10.752,84.304,2023-02-28 11:27:00
71,A,A,2902837,1,493.2,,1,35.032,,1,10.154,,1,1,10.752,84.304,2023-02-28 11:27:00
263,D,A,2902264,1,5.5,5.0,1,33.803,0.01,1,28.48,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,6.4,5.0,1,33.804,0.01,1,28.479,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,7.4,5.0,1,33.804,0.01,1,28.479,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,8.5,5.0,1,33.804,0.01,1,28.479,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,9.5,5.0,1,33.804,0.01,1,28.48,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,10.5,5.0,1,33.804,0.01,1,28.48,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,11.5,5.0,1,33.803,0.01,1,28.48,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,12.5,5.0,1,33.804,0.01,1,28.479,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,13.5,5.0,1,33.804,0.01,1,28.479,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,14.5,5.0,1,33.804,0.01,1,28.48,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,15.5,5.0,1,33.804,0.01,1,28.481,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,16.5,5.0,1,33.804,0.01,1,28.479,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,17.5,5.0,1,33.803,0.01,1,28.48,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,18.5,5.0,1,33.803,0.01,1,28.478,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,19.5,5.0,1,33.803,0.01,1,28.478,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,20.5,5.0,1,33.803,0.01,1,28.479,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,21.5,5.0,1,33.803,0.01,1,28.479,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,22.5,5.0,1,33.803,0.01,1,28.479,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,23.4,5.0,1,33.805,0.01,1,28.478,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,24.5,5.0,1,33.805,0.01,1,28.479,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,25.6,5.0,1,33.805,0.01,1,28.48,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,26.5,5.0,1,33.805,0.01,1,28.48,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,27.5,5.0,1,33.805,0.01,1,28.48,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,28.5,5.0,1,33.804,0.01,1,28.48,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,29.5,5.0,1,33.804,0.01,1,28.479,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,30.5,5.0,1,33.809,0.01,1,28.471,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,31.5,5.0,1,33.81,0.01,1,28.471,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,32.5,5.0,1,33.809,0.01,1,28.472,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,33.5,5.0,1,33.811,0.01,1,28.468,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,34.6,5.0,1,33.825,0.01,1,28.443,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,35.6,5.0,1,33.842,0.01,1,28.414,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,36.5,5.0,1,33.892,0.01,1,28.357,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,37.5,5.0,1,33.931,0.01,1,28.341,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,38.4,5.0,1,33.967,0.01,1,28.331,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,39.4,5.0,1,34.074,0.01,1,28.276,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,40.5,5.0,1,34.095,0.01,1,28.254,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,41.5,5.0,1,34.115,0.01,1,28.205,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,42.5,5.0,1,34.133,0.01,1,28.167,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,43.6,5.0,1,34.142,0.01,1,28.139,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,44.5,5.0,1,34.149,0.01,1,28.142,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,45.5,5.0,1,34.161,0.01,1,28.153,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,46.6,5.0,1,34.193,0.01,1,28.216,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,47.6,5.0,1,34.229,0.01,1,28.243,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,48.5,5.0,1,34.238,0.01,1,28.245,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,49.4,5.0,1,34.271,0.01,1,28.285,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,50.4,5.0,1,34.289,0.01,1,28.296,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,51.5,5.0,1,34.296,0.01,1,28.283,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,52.4,5.0,1,34.299,0.01,1,28.265,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,53.5,5.0,1,34.298,0.01,1,28.248,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,54.5,5.0,1,34.298,0.01,1,28.24,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,55.4,5.0,1,34.299,0.01,1,28.222,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,56.4,5.0,1,34.3,0.01,1,28.214,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,57.5,5.0,1,34.301,0.01,1,28.203,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,58.5,5.0,1,34.301,0.01,1,28.195,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,59.5,5.0,1,34.303,0.01,1,28.188,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,60.5,5.0,1,34.303,0.01,1,28.186,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,61.5,5.0,1,34.303,0.01,1,28.182,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,62.6,5.0,1,34.306,0.01,1,28.178,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,63.5,5.0,1,34.31,0.01,1,28.174,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,64.5,5.0,1,34.308,0.01,1,28.163,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,65.6,5.0,1,34.313,0.01,1,28.15,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,66.6,5.0,1,34.321,0.01,1,28.153,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,67.4,5.0,1,34.325,0.01,1,28.16,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,68.5,5.0,1,34.326,0.01,1,28.041,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,69.5,5.0,1,34.354,0.01,1,27.874,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,70.5,5.0,1,34.389,0.01,1,27.797,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,71.5,5.0,1,34.414,0.01,1,27.829,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,72.4,5.0,1,34.459,0.01,1,27.83,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,73.5,5.0,1,34.485,0.01,1,27.656,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,74.5,5.0,1,34.487,0.01,1,27.429,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,75.5,5.0,1,34.457,0.01,1,27.278,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,76.5,5.0,1,34.562,0.01,1,27.494,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,77.5,5.0,1,34.674,0.01,1,27.647,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,78.5,5.0,1,34.703,0.01,1,27.642,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,79.5,5.0,1,34.717,0.01,1,27.614,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,80.5,5.0,1,34.725,0.01,1,27.591,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,81.5,5.0,1,34.726,0.01,1,27.503,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,82.6,5.0,1,34.723,0.01,1,27.427,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,83.5,5.0,1,34.741,0.01,1,27.337,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,84.5,5.0,1,34.75,0.01,1,27.249,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,85.4,5.0,1,34.806,0.01,1,27.236,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,86.5,5.0,1,34.853,0.01,1,27.247,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,87.5,5.0,1,34.934,0.01,1,27.377,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,88.5,5.0,1,35.02,0.01,1,27.445,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,89.6,5.0,1,35.032,0.01,1,27.333,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,90.6,5.0,1,35.031,0.01,1,27.207,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,91.6,5.0,1,35.04,0.01,1,27.147,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,92.5,5.0,1,35.0,0.01,1,27.011,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,93.5,5.0,1,34.954,0.01,1,26.839,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,94.5,5.0,1,34.882,0.01,1,26.505,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,95.5,5.0,1,34.765,0.01,1,26.103,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,96.5,5.0,1,34.719,0.01,1,25.971,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,97.4,5.0,1,34.695,0.01,1,25.852,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,98.5,5.0,1,34.676,0.01,1,25.649,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,99.5,5.0,1,34.682,0.01,1,25.484,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,100.5,5.0,1,34.725,0.01,1,25.42,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,101.5,5.0,1,34.768,0.01,1,25.294,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,102.5,5.0,1,34.788,0.01,1,25.137,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,103.5,5.0,1,34.8,0.01,1,24.922,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,104.5,5.0,1,34.75,0.01,1,24.393,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,105.5,5.0,1,34.726,0.01,1,24.084,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,106.4,5.0,1,34.814,0.01,1,24.104,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,107.5,5.0,1,34.835,0.01,1,23.765,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,108.5,5.0,1,34.832,0.01,1,23.375,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,109.5,5.0,1,34.816,0.01,1,23.198,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,110.5,5.0,1,34.805,0.01,1,23.118,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,111.5,5.0,1,34.797,0.01,1,23.055,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,112.5,5.0,1,34.792,0.01,1,22.93,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,113.5,5.0,1,34.799,0.01,1,22.553,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,114.5,5.0,1,34.787,0.01,1,22.454,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,115.5,5.0,1,34.789,0.01,1,22.43,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,116.5,5.0,1,34.791,0.01,1,22.394,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,117.5,5.0,1,34.793,0.01,1,22.342,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,118.5,5.0,1,34.791,0.01,1,22.293,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,119.5,5.0,1,34.79,0.01,1,22.256,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,120.4,5.0,1,34.792,0.01,1,22.203,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,121.4,5.0,1,34.792,0.01,1,22.106,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,122.5,5.0,1,34.791,0.01,1,22.029,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,123.5,5.0,1,34.788,0.01,1,21.979,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,124.5,5.0,1,34.794,0.01,1,21.845,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,125.5,5.0,1,34.794,0.01,1,21.694,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,126.6,5.0,1,34.793,0.01,1,21.595,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,127.6,5.0,1,34.799,0.01,1,21.49,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,128.5,5.0,1,34.808,0.01,1,21.338,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
263,D,A,2902264,1,129.6,5.0,1,34.814,0.01,1,21.238,0.01,1,1,9.91488,86.72757333333334,2023-02-28 17:29:00
